"","atomic_number","element","symbol","atomic_weight","period","group","phase","most_stable_crystal","type","ionic_radius","atomic_radius","electronegativity","first_ionization_potential","density","melting_point_k","boiling_point_k","isotopes","discoverer","year_of_discovery","specific_heat_capacity","display_row","display_column","year","percentage","chemical"
"548",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2002,0.289384528514963,"Organometallic"
"549",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2003,0.444795664935651,"Organometallic"
"550",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2004,0.285993145243662,"Organometallic"
"551",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2005,0.500090514120203,"Organometallic"
"552",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2006,0.341267063353168,"Organometallic"
"553",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2007,0.264128702713322,"Organometallic"
"554",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2008,0.228323868625959,"Organometallic"
"555",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2009,0.457082979530632,"Organometallic"
"556",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2010,0.612025632170677,"Organometallic"
"557",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2011,0.633332699366667,"Organometallic"
"558",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2012,0.555239179954442,"Organometallic"
"559",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2013,0.594175081365267,"Organometallic"
"560",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2014,0.564558640978115,"Organometallic"
"561",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2015,0.86262101179041,"Organometallic"
"562",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2016,0.91659214697992,"Organometallic"
"563",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2017,0.69683728271959,"Organometallic"
"564",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2018,0.724728487886383,"Organometallic"
"565",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2019,1.03605121293801,"Organometallic"
"566",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2020,0.622469199620918,"Organometallic"
"567",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2021,0.733247335189083,"Organometallic"
"568",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2022,0.722285937385618,"Organometallic"
"569",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,1996,1.26409716197794,"Rare-Earths"
"570",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,1997,0.759951749095296,"Rare-Earths"
"571",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,1998,0.937785910338518,"Rare-Earths"
"572",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,1999,0.923350762042496,"Rare-Earths"
"573",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2000,1.27944517517637,"Rare-Earths"
"574",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2001,1.2577783662121,"Rare-Earths"
"575",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2002,1.31105696716556,"Rare-Earths"
"576",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2003,1.63780373204457,"Rare-Earths"
"577",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2004,2.34849352732272,"Rare-Earths"
"578",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2005,1.37678413540482,"Rare-Earths"
"579",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2006,4.02257444764649,"Rare-Earths"
"580",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2007,2.62241819447668,"Rare-Earths"
"581",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2008,2.89139633286319,"Rare-Earths"
"582",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2009,2.5664217071792,"Rare-Earths"
"583",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2010,2.45124160716189,"Rare-Earths"
"584",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2011,3.9472249482063,"Rare-Earths"
"585",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2012,2.87703625853915,"Rare-Earths"
"586",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2013,1.08545034642032,"Rare-Earths"
"587",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2014,2.79781420765027,"Rare-Earths"
"588",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2015,2.37532032328011,"Rare-Earths"
"589",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2016,2.51073985680191,"Rare-Earths"
"590",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2017,3.36688649774384,"Rare-Earths"
"591",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2018,3.04969879518072,"Rare-Earths"
"592",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2019,2.34981997346977,"Rare-Earths"
"593",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2020,2.54344238423454,"Rare-Earths"
"594",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2021,4.00374376039933,"Rare-Earths"
"595",12,"Magnesium","Mg",24.305,3,2,"solid","hex","Alkaline Earth Metal",0.72,1.7,1.31,7.6462,1.738,923.15,1363,8,"Black",1755,1.023,3,2,2022,3.98348813209494,"Rare-Earths"
"596",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1996,1.17698908562984,"Organometallic"
"597",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1997,1.16797932262076,"Organometallic"
"598",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1998,1.52759166768181,"Organometallic"
"599",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1999,1.70668492346814,"Organometallic"
"600",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2000,2.09939073625486,"Organometallic"
"601",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2001,2.02124097019567,"Organometallic"
"602",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2002,1.97393186523621,"Organometallic"
"603",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2003,1.63919620681869,"Organometallic"
"604",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2004,1.73184737953106,"Organometallic"
"605",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2005,1.80575669804489,"Organometallic"
"606",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2006,1.99072453622681,"Organometallic"
"607",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2007,1.95586212918295,"Organometallic"
"608",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2008,1.47337197275725,"Organometallic"
"609",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2009,1.55372079998555,"Organometallic"
"610",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2010,1.84375119910978,"Organometallic"
"611",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2011,1.70980809829019,"Organometallic"
"612",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2012,1.59860071591279,"Organometallic"
"613",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2013,1.48209964115831,"Organometallic"
"614",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2014,1.60355059771796,"Organometallic"
"615",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2015,1.64425358797604,"Organometallic"
"616",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2016,1.39013088366799,"Organometallic"
"617",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2017,1.67664440123968,"Organometallic"
"618",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2018,2.05096073517126,"Organometallic"
"619",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2019,2.08263140161725,"Organometallic"
"620",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2020,2.31972085810287,"Organometallic"
"621",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2021,2.45999954737819,"Organometallic"
"622",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2022,2.28398526146263,"Organometallic"
"623",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1996,4.10211922171273,"Rare-Earths"
"624",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1997,6.52593486127865,"Rare-Earths"
"625",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1998,4.65462031107045,"Rare-Earths"
"626",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,1999,3.04816998553788,"Rare-Earths"
"627",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2000,3.34808083223724,"Rare-Earths"
"628",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2001,3.68065669270489,"Rare-Earths"
"629",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2002,3.81714816103956,"Rare-Earths"
"630",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2003,5.06108202443281,"Rare-Earths"
"631",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2004,3.89506243555963,"Rare-Earths"
"632",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2005,3.77668308702791,"Rare-Earths"
"633",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2006,5.25936599423631,"Rare-Earths"
"634",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2007,4.53701554885124,"Rare-Earths"
"635",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2008,5.23037141513869,"Rare-Earths"
"636",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2009,5.69813453928773,"Rare-Earths"
"637",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2010,4.64670148140254,"Rare-Earths"
"638",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2011,4.80863591756624,"Rare-Earths"
"639",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2012,5.55701523909616,"Rare-Earths"
"640",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2013,3.01385681293303,"Rare-Earths"
"641",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2014,4.97267759562842,"Rare-Earths"
"642",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2015,4.87876995860438,"Rare-Earths"
"643",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2016,4.48687350835322,"Rare-Earths"
"644",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2017,5.06768483165567,"Rare-Earths"
"645",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2018,4.26393072289157,"Rare-Earths"
"646",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2019,6.54728065188554,"Rare-Earths"
"647",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2020,5.68876808076886,"Rare-Earths"
"648",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2021,6.82196339434276,"Rare-Earths"
"649",13,"Aluminum","Al",26.9815386,3,13,"solid","fcc","Metal",0.54,1.8,1.61,5.9858,2.698,933.4,2792,8,"Wšhler",1827,0.897,3,13,2022,5.42827657378741,"Rare-Earths"
"650",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,1996,5.50125735618179,"Organometallic"
"651",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,1997,5.18885177147595,"Organometallic"
"652",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,1998,6.00803995614569,"Organometallic"
"653",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,1999,6.01251894958189,"Organometallic"
"654",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2000,5.32677579583547,"Organometallic"
"655",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2001,5.73841075443716,"Organometallic"
"656",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2002,6.19471108601543,"Organometallic"
"657",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2003,6.09844208624972,"Organometallic"
"658",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2004,5.51785187370906,"Organometallic"
"659",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2005,5.23171614771904,"Organometallic"
"660",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2006,4.86961848092405,"Organometallic"
"661",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2007,5.35460915500644,"Organometallic"
"662",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2008,4.48061198602736,"Organometallic"
"663",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2009,4.27273219996025,"Organometallic"
"664",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2010,5.06887686581482,"Organometallic"
"665",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2011,4.38007569561992,"Organometallic"
"666",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2012,4.04734786853238,"Organometallic"
"667",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2013,4.42126345656346,"Organometallic"
"668",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2014,4.39573520159165,"Organometallic"
"669",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2015,4.88567446415791,"Organometallic"
"670",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2016,4.67644906918137,"Organometallic"
"671",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2017,4.99143390633121,"Organometallic"
"672",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2018,4.21052631578947,"Organometallic"
"673",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2019,4.77804919137466,"Organometallic"
"674",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2020,4.61359524424916,"Organometallic"
"675",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2021,5.38393645189762,"Organometallic"
"676",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,2022,5.20729118371928,"Organometallic"
"677",14,"Silicon","Si",28.0855,3,14,"solid","fcc","Metalloid",0.4,1.5,1.9,8.1517,2.3296,1683.15,3538,8,"Berzelius",1824,0.705,3,14,1996,4.80852645928864,"Rare-Earths"
